@relation higgs

@attribute x1 {1.000000000000000000e+00,0.000000000000000000e+00}
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric

@data
0.000000000000000000e+00,3.398113,-0.118878,-0.252703,3.695173,-0.277554,3.286867,0.508953,-1.710192,2.173076,0.770655,0.008803,1.272124,0,1.321726,-0.582386,-0.062882,2.548224,1.014521,1.019748,0.626889,0,0.976398,1.168496,0.939374,4.145829,3.032976,2.677644,2.062296
0.000000000000000000e+00,1.521538,0.833663,-1.504473,0.274285,0.380536,0.556331,0.028691,-1.065454,0,0.841035,0.843213,-0.33532,2.214872,1.752525,0.350619,0.521357,1.274112,0.59221,0.366814,1.097455,0,0.834461,1.000121,0.989901,0.823162,0.953447,0.826395,0.744473
0.000000000000000000e+00,1.129166,-0.230885,-0.808677,0.208606,1.050127,1.385101,0.473304,-1.170785,1.086538,2.062299,-0.908174,0.755578,2.214872,0.817166,-1.883132,0.521357,0,0.595617,-0.776652,-0.935294,0,0.875272,1.02803,0.983267,1.049153,3.106676,1.635807,1.26414
1.000000000000000000e+00,1.011674,-0.456846,0.739492,0.919412,-0.361227,0.618898,-0.098058,-0.583702,1.086538,0.837636,0.380839,-1.401706,2.214872,1.245682,-0.656116,1.557047,0,1.255494,-1.218048,0.478173,0,1.254348,1.215305,1.117897,0.972335,0.758909,0.923797,0.832577
1.000000000000000000e+00,0.982759,0.664192,0.766125,1.161934,1.190388,0.873841,0.746608,-1.048268,2.173076,0.762975,0.445921,-0.146678,2.214872,0.830162,1.260867,-1.443066,0,1.280565,-0.670883,0.081966,0,1.877765,1.191118,0.996128,1.200652,0.890588,0.926001,0.983385
1.000000000000000000e+00,1.659526,-0.639952,-1.127722,0.694969,0.478624,0.549277,-1.132849,-0.400755,2.173076,1.081259,1.197764,0.266218,0,1.484703,-0.380311,1.099391,0,0.660364,-2.237424,1.421523,0,0.793334,0.986881,1.476596,0.816338,0.549853,0.695904,0.700996
1.000000000000000000e+00,0.49321,-0.005898,-1.447877,1.580631,0.234452,0.563476,1.084276,1.117782,0,0.921488,0.462434,-0.715382,2.214872,1.379506,-0.00984,-1.19399,2.548224,1.345068,0.256049,0.58749,0,0.815158,1.094173,1.221394,0.985194,0.581301,0.857159,0.814311
1.000000000000000000e+00,0.655722,-0.550346,-1.136045,0.409512,0.751035,1.81364,-2.04386,1.624481,0,1.062374,-0.642018,0.695656,2.214872,1.592885,0.825768,-0.134443,0,1.467015,0.281034,-0.860935,0,0.704645,0.923087,0.983687,0.805462,1.021845,0.857662,0.834984
1.000000000000000000e+00,0.685186,-0.058492,0.779997,1.136869,-0.132951,0.939432,0.587181,1.657743,0,0.996778,0.780073,0.050389,0,0.954678,0.557245,-1.266106,2.548224,0.371926,0.78739,1.230633,3.101961,0.916142,0.633052,0.985352,0.54047,0.362416,0.533833,0.595099
1.000000000000000000e+00,0.346253,1.533947,-1.647072,0.850747,-1.109156,1.363665,-0.245602,0.346091,0,0.348501,0.260388,-1.316817,2.214872,0.532484,-0.227389,1.082749,0,1.097523,-1.352966,-1.481882,3.101961,0.943627,0.91292,0.991943,0.886819,0.616446,0.844194,0.811679
1.000000000000000000e+00,1.035831,1.643031,-1.298619,0.906863,1.241915,1.101027,0.492119,-0.410179,1.086538,1.996326,-2.365235,1.484069,0,1.98417,1.263598,0.285594,2.548224,1.184176,1.473637,-0.663942,0,0.712597,0.850055,1.010421,1.327638,1.373372,1.102315,0.924795
0.000000000000000000e+00,0.841293,-1.386012,0.868775,0.79856,0.374649,1.197215,-0.727844,-1.722389,2.173076,1.046258,-1.020853,-0.170536,2.214872,0.795916,-1.114882,-1.039774,0,0.750424,-2.070859,0.868831,0,1.020045,0.939928,0.976051,1.450603,1.64355,1.161538,0.957781
0.000000000000000000e+00,0.718677,0.399273,0.387155,1.282695,-0.309226,0.973144,0.275258,1.341195,0,1.040341,1.144338,-0.653241,0,0.998934,-1.567275,0.800389,0,1.574358,0.882332,-1.425836,1.550981,2.243347,1.287947,0.991329,0.913852,0.841721,1.127261,1.147889
1.000000000000000000e+00,1.137035,-1.144467,-1.640414,0.908727,-0.834794,0.924042,-0.785278,0.158712,2.173076,0.531565,-1.321979,-1.183658,0,0.427111,-0.360286,1.242513,0,0.977766,0.407623,0.651305,3.101961,0.838329,1.008942,0.983139,1.074911,0.813728,0.927396,0.790805
0.000000000000000000e+00,0.898392,-0.293219,-0.494067,2.126309,-1.239354,1.518664,-0.658528,-1.528357,0,1.561203,-0.244726,0.706753,2.214872,2.84489,-1.563634,0.009891,0,0.675455,-0.413541,1.559696,1.550981,4.212439,2.252857,1.189955,1.517959,0.65425,1.683959,1.497195
1.000000000000000000e+00,2.111376,-0.336073,-1.377964,0.442801,0.018488,1.184939,-1.029864,-0.931849,0,1.326393,-0.786752,0.721178,0,1.083057,-0.896422,0.390994,2.548224,1.033263,-0.25114,1.205662,1.550981,0.688955,0.596617,1.27496,1.069506,0.610363,0.748181,0.761892
0.000000000000000000e+00,1.455105,0.569718,0.622971,1.173508,1.459077,0.749897,-0.136677,-1.126989,0,1.150506,1.288102,-1.022202,2.214872,1.356499,-0.461323,0.21015,2.548224,0.422798,0.745749,0.071977,0,0.889614,0.966785,1.239047,1.096949,1.832737,1.157924,0.9934
1.000000000000000000e+00,0.477105,-1.4912,-0.775385,0.511263,-0.515294,1.222773,-0.346606,-1.35262,2.173076,0.908268,-0.783838,0.475943,2.214872,0.389001,-2.144373,0.478642,0,0.700039,0.001205,0.990911,0,0.884608,1.19335,0.973997,0.810134,1.586695,0.912253,0.799043
0.000000000000000000e+00,0.596244,-2.202197,0.7062,1.467662,0.635255,0.816312,-0.868457,-1.13087,2.173076,0.602071,-1.356949,-1.717404,0,0.772909,-1.700172,-0.755195,0,0.726327,0.162773,0.291167,3.101961,0.835509,0.906292,0.995431,1.201928,0.905465,0.852617,0.787133
1.000000000000000000e+00,1.320411,0.494722,-1.629871,0.255869,-1.696496,0.717834,-1.937905,-0.630824,0,0.588347,0.307986,1.387529,0,1.066197,-0.453131,-0.353009,0,2.299711,-0.249475,0.49815,1.550981,1.311341,0.696328,0.983897,1.055915,0.702166,0.850145,0.943024
1.000000000000000000e+00,0.275063,-1.841829,-0.283775,0.575371,0.946491,1.445837,-0.037654,-0.986733,2.173076,1.321735,-0.138846,0.715075,0,1.09939,-0.507746,-0.369096,1.274112,1.234074,0.426778,0.992021,0,0.690269,1.086509,0.985027,1.061371,0.927367,1.157044,0.934032
1.000000000000000000e+00,0.298122,0.754772,1.272159,0.564417,0.645767,0.814297,-0.309967,0.198627,0,1.484402,-1.117019,-1.113749,0,0.903747,-0.360286,-1.353199,1.274112,0.921053,-1.146425,1.22231,3.101961,1.170114,0.898094,0.998542,0.722031,0.621957,0.740831,0.653188
1.000000000000000000e+00,0.604662,0.477191,-1.504473,0.683498,1.189372,0.938882,-0.828848,-0.730611,2.173076,0.574498,-1.443401,-1.518775,0,0.798199,-1.490815,1.026166,0,2.161699,-0.247809,-0.076287,3.101961,0.989247,1.105759,0.987413,1.650432,0.934138,1.24181,1.183856
0.000000000000000000e+00,0.430986,-1.203879,1.616728,1.120373,1.627294,0.844985,-1.831951,0.236879,0,0.913682,-1.215128,-0.151672,0,1.522988,-2.587664,-1.566772,0,1.049085,-0.254472,-0.471939,3.101961,0.855829,0.911517,0.978599,0.494617,0.447096,0.628757,0.878409
1.000000000000000000e+00,1.804287,1.535895,-0.597829,0.426547,0.264621,1.159564,0.782256,1.061235,2.173076,0.62083,1.537745,1.524017,0,0.576565,2.061886,0.118619,0,0.839998,0.130293,-0.866485,0,0.931755,1.042388,0.98065,0.574517,0.734118,0.864268,0.773307
1.000000000000000000e+00,0.787122,-1.593467,0.591344,0.926401,-0.781253,0.705559,-0.597134,1.714289,2.173076,0.485736,-1.140332,-0.609409,0,0.54267,-2.281821,0.371578,0,0.651114,0.876502,0.90823,3.101961,0.830384,1.042839,1.117342,1.12012,0.817402,0.877138,0.819119
1.000000000000000000e+00,0.831593,0.800548,-1.078894,0.787775,-0.16873,1.112478,-0.436717,0.655433,2.173076,1.164607,0.175879,-0.912346,0,1.52053,-2.001464,1.486596,0,1.319267,0.390966,-0.256633,0,0.929524,0.927295,0.98179,1.519501,0.961111,1.065829,0.988301
1.000000000000000000e+00,0.988066,0.649583,1.654458,1.046636,1.306301,0.939982,1.355599,-1.57437,0,1.346664,1.423123,-0.35252,0,0.824893,1.085189,0.771542,0,1.538333,0.4451,-0.155639,3.101961,1.361731,1.073848,0.983792,1.05237,0.272791,0.813912,0.784523
1.000000000000000000e+00,0.481131,0.001894,-0.523475,0.984604,1.712216,0.510435,0.873357,-0.5898,0,1.011383,-0.675044,0.886518,2.214872,0.762021,0.605488,1.305752,0,0.834886,1.202136,0.297826,0,0.777519,1.042038,0.981507,0.941224,1.432391,0.862846,0.812905
1.000000000000000000e+00,0.851907,0.608676,1.600637,2.043331,-1.185963,0.863306,-0.246593,0.729719,2.173076,0.400877,1.393981,0.675127,0,0.531606,-0.476797,-0.505561,2.548224,0.79229,-0.234484,0.008162,0,0.823025,0.796207,1.079255,0.812619,0.76637,0.942163,0.816163
0.000000000000000000e+00,1.61414,-0.839615,1.436398,1.171634,0.253371,1.512069,-0.19114,1.730366,0,1.681315,-0.324379,0.010996,2.214872,1.077788,-1.056626,-0.519985,2.548224,1.039349,-0.047099,-0.394252,0,1.806336,1.489012,1.667031,1.348965,0.89683,1.249207,1.16623
0.000000000000000000e+00,0.892901,0.462581,-0.87415,0.900802,0.931256,0.769226,0.862465,-0.524935,0,0.748748,-0.899432,1.065728,2.214872,0.519488,1.119779,-1.688259,0,0.479755,1.006423,1.088576,0,0.934785,0.665096,1.240558,0.961336,0.604404,0.777871,0.719633
1.000000000000000000e+00,0.638153,-1.059732,-1.399604,1.157911,1.290689,1.077118,-0.963519,-0.272694,2.173076,0.587843,-1.725099,-1.458853,0,0.894439,-0.491361,0.689442,0,1.157401,-0.322763,1.6618,0,0.878792,1.019694,0.983091,1.247481,0.830036,0.983177,0.890005
0.000000000000000000e+00,0.451483,2.070603,1.72659,0.804003,-0.440004,0.841596,1.198153,1.20371,2.173076,0.379221,-0.215585,-0.619396,1.107436,0.937291,0.496258,-0.334148,0,0.607057,-0.226989,-1.330391,0,0.738596,1.065735,0.992784,0.661227,1.051798,0.709357,0.660751
1.000000000000000000e+00,0.803776,-1.456137,-1.008982,1.127623,0.360445,0.884742,0.437656,-0.259944,1.086538,1.254628,0.373068,1.570068,0,0.367751,-0.735308,-0.514991,0,0.515293,1.183814,1.53528,0,0.799874,0.771458,1.245078,0.750591,0.786705,0.936536,0.809947
0.000000000000000000e+00,0.535668,-0.998372,1.227215,0.99241,-1.219674,0.728735,-1.639846,-1.671941,0,1.51827,-0.161188,0.118078,2.214872,1.067075,-1.698351,-1.056971,0,1.027422,-0.261134,1.625731,3.101961,0.851981,0.879863,0.993623,1.07361,1.105223,1.180333,0.98467
1.000000000000000000e+00,1.02357,-0.654561,-1.616555,0.612187,-0.069779,0.904804,-0.158462,-0.583147,2.173076,1.069173,-0.956743,1.204435,0,0.793282,-0.542335,0.557414,2.548224,0.395293,1.142173,-0.628982,0,1.504178,0.944013,1.07971,0.843412,0.933095,0.876412,0.764049
0.000000000000000000e+00,0.447274,1.887497,1.520182,0.064301,0.653098,0.657099,-0.649616,-0.566516,0,1.26747,-0.628419,-0.046809,0,2.473978,0.114864,1.581456,2.548224,0.392616,0.594175,-0.823201,3.101961,0.87514,0.678174,0.97765,0.845718,0.662366,1.066911,0.930747
1.000000000000000000e+00,1.061636,-0.732479,1.541266,0.971537,0.833964,0.576484,-0.62189,0.767971,0,1.548235,0.570257,-0.586661,1.107436,0.442741,-0.405798,-0.634262,0,0.607057,-0.7525,-0.974138,0,0.912117,0.67764,0.995039,1.738541,0.868679,1.119108,0.927064
0.000000000000000000e+00,2.047506,-0.605863,-1.430121,3.839963,-1.519033,2.456173,0.715911,-0.074228,2.173076,2.147284,-1.408432,0.679566,0,0.838241,2.285807,-1.080269,0,1.132087,-0.968201,1.674008,3.101961,0.883657,1.692169,0.986225,0.590459,2.609046,2.61807,2.401633
0.000000000000000000e+00,0.877163,-0.55132,-1.313046,0.5922,0.527984,0.999618,-0.934802,0.655433,2.173076,0.518345,0.133138,1.462986,0,0.676318,0.937729,-0.823427,2.548224,1.163973,-0.51931,-1.049606,0,0.872535,1.126339,0.994571,0.767271,1.546504,0.902961,0.759447
1.000000000000000000e+00,1.307234,0.190844,-0.930191,0.093232,-0.685048,0.574835,1.045657,0.352744,0,0.552213,-1.204443,-0.910127,1.107436,1.084813,-1.239586,0.407081,0,1.039835,0.636649,1.371581,0,0.953477,0.691525,0.977808,0.619742,0.539734,0.773151,0.73839
1.000000000000000000e+00,0.400973,1.157995,-1.618774,1.021075,0.639934,0.648396,0.437656,1.195948,0,1.400425,0.651852,-1.722953,0,1.800294,-0.086301,-0.470613,1.274112,1.078781,1.222124,-0.428101,3.101961,1.014784,1.165875,0.984814,0.953022,0.91994,1.083725,0.908805
0.000000000000000000e+00,0.317887,2.287798,-1.203738,0.505508,0.670714,0.627601,0.41092,-0.888608,0,0.927531,-0.284552,0.690108,2.214872,0.748849,-0.623347,-1.519065,2.548224,0.595861,0.34183,0.061434,0,0.705727,0.951392,0.982279,0.816978,0.827223,0.710799,0.672126
1.000000000000000000e+00,0.823907,2.006321,-1.011201,2.078996,-0.861057,0.960776,0.697096,0.903238,2.173076,0.790674,1.422151,0.08035,0,0.744108,1.178945,1.118807,0,0.583203,2.084929,0.49593,0,0.952454,0.884621,0.986255,0.603979,0.909155,0.977282,0.876952
0.000000000000000000e+00,0.831776,-1.220437,-0.6744,0.303611,1.055405,0.685863,0.344575,0.26737,2.173076,0.880443,-0.321464,1.388638,2.214872,0.834553,0.066621,-1.229493,0,0.505557,-1.726903,-1.510183,0,0.942773,1.132589,0.981133,0.765022,1.045983,0.804873,0.712334
1.000000000000000000e+00,0.583433,1.536869,0.598557,1.405408,0.274852,1.11999,0.67135,-1.695224,2.173076,1.11689,-0.080564,-1.142046,2.214872,0.930091,0.415246,0.637296,0,0.864826,0.314346,-0.503569,0,0.848045,0.965756,0.996934,1.905603,1.016212,1.731997,1.373224
0.000000000000000000e+00,0.890339,0.642765,-1.606567,0.617116,-0.405649,0.709589,0.122763,-0.488901,1.086538,0.566188,-1.062622,-0.683756,0,2.073385,-0.457682,1.072764,2.548224,0.520891,-0.989855,1.146842,0,0.706095,0.935509,0.986859,0.786615,1.566856,1.0232,0.898176
1.000000000000000000e+00,0.388711,1.613812,1.232209,1.333667,-0.058156,0.687604,1.453632,-0.733937,1.086538,0.470627,0.264274,-1.439435,2.214872,0.478393,2.101937,-1.296616,0,0.701013,-0.987356,-0.107917,0,1.864093,1.101268,0.990724,0.822439,0.727115,0.841871,0.947074
0.000000000000000000e+00,0.955307,-0.203614,0.316133,1.851057,0.537393,0.900499,-0.066371,-1.363153,1.086538,0.954349,0.645052,-1.215838,0,0.924119,-0.365747,1.432787,2.548224,1.608434,0.112803,-0.542413,0,0.873501,0.916315,0.987845,0.953314,0.688355,0.994334,0.857482
0.000000000000000000e+00,0.410489,-1.222385,-0.060167,1.116195,0.002737,0.628059,1.872499,0.971981,0,0.39861,2.761675,-0.983364,0,0.525459,1.019651,-1.119656,1.274112,0.806895,2.433049,1.518078,0,0.777848,1.147281,1.001372,0.733516,0.428294,0.729915,0.93158
0.000000000000000000e+00,1.192853,0.268761,1.52906,0.483748,1.628376,0.75063,-0.975402,-0.886391,0,0.660993,-0.243755,0.273431,2.214872,0.887941,-1.101228,0.570173,2.548224,0.509208,-2.077522,-0.418668,0,0.872931,0.978929,0.991832,1.227583,0.459064,0.886159,1.0421
1.000000000000000000e+00,1.432961,0.04767,-0.692711,0.88077,0.125344,1.097454,1.031794,1.307378,2.173076,0.686552,0.854869,-0.201052,0,0.518434,-0.623347,1.467735,2.548224,0.51724,1.270428,-1.315409,0,0.702728,1.034798,1.046929,0.772122,0.925905,0.974679,0.83169
1.000000000000000000e+00,0.661212,0.055462,-0.780934,1.279526,-0.354524,1.582057,1.092198,-0.932958,2.173076,2.790651,2.338157,1.035767,0,0.924295,-0.541425,0.981232,2.548224,1.017685,0.85818,-0.43476,0,0.681117,0.864347,0.979516,0.886327,2.069858,1.406349,1.082167
0.000000000000000000e+00,1.234579,-0.271791,-0.717679,0.738741,1.204125,1.551002,-0.563466,0.765199,0,1.371341,-1.066508,-0.981145,2.214872,0.612567,-1.73112,1.340701,0,1.022553,-0.538464,-1.353142,3.101961,1.527064,1.224671,1.305899,0.988001,0.427301,1.130295,0.996538
1.000000000000000000e+00,0.686101,-0.001028,-0.85584,0.462497,0.139197,0.643907,-0.959558,0.145407,1.086538,1.110343,-0.649789,-1.675792,0,1.189659,0.50081,-1.471913,2.548224,0.47221,-1.500375,-0.728866,0,0.907089,0.971711,0.985407,1.032703,1.41497,0.899901,0.888299
1.000000000000000000e+00,1.5898,1.570958,1.732694,0.357694,-0.929628,1.873276,-0.240651,0.478587,0,1.309019,1.155995,-0.760323,1.107436,0.841753,2.248487,-1.469139,0,0.581256,-0.237815,-1.292657,1.550981,4.655323,2.501922,0.986631,0.995342,0.731794,1.75333,1.57962
0.000000000000000000e+00,1.001792,-0.939934,-1.429012,1.312629,1.319871,0.525917,-1.252666,-0.523272,0,0.701408,-0.500197,0.198529,0,0.598693,-1.185881,1.281899,2.548224,0.621662,0.595841,-0.493026,3.101961,0.92483,0.803408,0.987939,0.853151,0.724316,0.606036,0.688034
1.000000000000000000e+00,2.265653,0.832689,1.241086,0.858117,1.727733,0.519871,0.692145,1.688788,2.173076,1.322994,0.272045,0.12973,0,1.607111,0.422528,-0.800128,2.548224,1.449733,-2.137485,-0.124564,0,3.551643,2.590642,0.984035,1.264996,0.899927,1.786277,1.73182
1.000000000000000000e+00,0.996118,-0.117904,-1.448987,1.212085,1.240105,0.666534,0.565396,-0.007149,0,1.170651,0.338098,1.576171,1.107436,1.012106,-0.918268,-0.88001,0,1.731112,-0.43103,-0.171177,0,0.943042,1.092386,1.001568,0.62216,0.809398,0.968207,0.860688
0.000000000000000000e+00,2.044761,0.115848,-1.137154,0.680804,0.202716,1.413957,0.644614,-1.56162,2.173076,2.242971,-0.439972,0.339455,0,0.928334,-0.054442,0.135261,0,0.629694,-0.058758,1.567465,3.101961,0.596264,0.847751,1.52823,1.21767,0.484701,1.358664,1.202318
1.000000000000000000e+00,1.890118,-0.301984,-0.155602,0.894656,-0.695127,2.438493,-1.428927,1.669385,0,1.210436,-0.950915,0.460408,0,1.885119,0.219543,-0.500014,2.548224,0.66012,-0.431863,0.866056,1.550981,1.088671,0.96491,0.983583,0.620725,0.869651,1.541183,1.466918
0.000000000000000000e+00,2.91076,0.74698,-0.820884,0.333827,0.703237,1.003007,-0.237681,1.579576,2.173076,0.510161,-1.136447,0.852673,0,0.631886,0.788448,0.555196,2.548224,0.6258,0.381805,0.139676,0,0.800131,0.923432,1.339282,0.923299,0.979623,1.036644,0.940354
1.000000000000000000e+00,0.630832,0.058384,1.385905,1.100294,0.201147,1.302013,-0.052508,-1.075433,1.086538,0.354922,1.358041,0.79719,0,0.413588,-1.317867,0.515255,0,0.771844,-0.485997,-0.18616,3.101961,1.157821,0.765359,1.010781,1.142907,0.813989,0.820726,0.756089
1.000000000000000000e+00,0.282566,-0.180238,0.733943,1.511264,1.624519,1.185122,1.686336,-0.021562,0,0.953719,0.214734,1.390303,1.107436,0.891454,2.159283,-1.568437,0,0.976549,0.404291,-0.050206,3.101961,0.760428,0.889924,0.982482,0.682753,0.846817,0.855847,0.759271
1.000000000000000000e+00,1.393797,-1.457111,-0.053508,0.750523,-0.305203,1.419087,0.278229,1.666613,0,0.693476,-1.318094,-0.473473,0,0.943262,-0.355734,0.25342,0,0.64941,0.229399,-1.350368,3.101961,0.979216,0.816119,0.993101,0.711544,0.295951,0.588743,0.571254
1.000000000000000000e+00,0.387064,1.245652,0.98585,1.072468,-0.761994,1.154068,-1.089278,1.722605,2.173076,0.820765,0.336156,-1.073802,2.214872,1.109576,2.676304,0.278937,0,0.963162,-1.019004,0.74564,0,1.047067,0.855125,0.988893,2.568475,1.401625,1.653269,1.330538
1.000000000000000000e+00,0.474543,-2.101879,-1.668157,1.674687,0.796301,1.313006,-0.593173,-0.919099,1.086538,0.653817,-1.245241,-0.316456,0,0.694758,-0.331158,0.696653,0,0.715617,-1.043155,1.347165,1.550981,0.954249,1.130636,0.987637,0.559338,0.975412,1.080834,0.927392
0.000000000000000000e+00,0.363273,1.31383,-0.959599,0.715833,0.587308,0.745591,-0.2763,-1.424135,2.173076,0.507139,-0.963542,-1.517666,2.214872,1.282914,-0.497733,0.207377,0,0.569816,-2.084184,0.972045,0,0.827161,0.85271,0.986493,0.820733,0.337957,0.769897,0.733527
0.000000000000000000e+00,0.477105,0.809314,-0.826987,1.018012,1.107864,1.103134,1.368472,0.582809,2.173076,1.419184,1.420209,-1.127065,0,1.057065,1.767876,-0.655897,0,0.95586,1.207966,1.56802,3.101961,0.89766,0.828167,0.985771,0.944672,0.843151,1.002608,0.913484
0.000000000000000000e+00,0.417261,-0.707156,0.794978,1.265239,-0.863599,0.581065,0.32477,0.402637,2.173076,1.371593,0.40998,-0.540607,2.214872,1.429909,-1.117613,1.257491,0,0.507747,1.207133,-1.043501,0,0.824651,1.033662,1.003668,0.943908,0.989286,0.996285,1.089507
0.000000000000000000e+00,0.405365,-2.065842,-0.178351,0.884929,1.195045,0.738263,0.607976,-1.006136,0,0.515575,-0.228213,0.494253,0,1.112034,0.085736,1.227535,2.548224,1.213385,0.385969,0.378289,3.101961,0.567822,0.533091,0.980626,0.875471,0.636819,0.689919,0.557253
1.000000000000000000e+00,1.189193,-0.837667,-0.889131,1.581217,-1.022769,1.048445,-0.695167,0.953686,2.173076,0.497319,-0.342835,1.500714,0,1.259907,0.50172,0.296134,1.274112,0.513589,-1.28051,0.798912,0,0.567748,0.868793,0.973968,1.479655,1.247755,1.181148,0.929605
1.000000000000000000e+00,0.849894,1.29435,-0.536237,0.898919,-1.06238,1.463883,-1.337826,0.841148,0,0.68693,-0.421516,-0.700401,0,0.655068,-2.676868,0.950722,0,1.439023,0.29186,-1.328726,0,0.868182,0.83321,0.990356,1.537098,0.776588,1.33627,1.130341
0.000000000000000000e+00,0.848796,-0.879548,0.091969,0.246501,-0.102182,0.604333,-1.364562,-0.640802,1.086538,1.814395,-0.7071,1.064063,2.214872,1.307676,-0.312953,-1.450833,0,0.556185,1.48363,-0.557953,0,1.376999,1.381637,0.993356,1.086729,1.621965,1.254332,1.040496
1.000000000000000000e+00,0.619486,0.743084,0.40491,0.681364,-0.541744,0.815396,0.043545,1.13663,1.086538,0.93433,-0.882918,-0.654905,2.214872,0.485769,-1.331521,1.131011,0,1.14304,0.057837,-1.705512,0,0.828601,0.912914,0.987702,0.868607,1.431696,0.827243,0.738314
0.000000000000000000e+00,1.048276,0.273631,0.416563,0.83747,0.535224,0.776005,0.467363,-1.131979,0,0.405032,-1.235527,1.485179,2.214872,0.337544,0.849435,0.017102,0,0.601946,-0.766658,-1.58787,3.101961,0.820191,0.930751,0.979181,0.693681,0.18026,0.58452,0.694278
1.000000000000000000e+00,2.205992,-0.127644,1.003051,1.607306,1.178128,1.454814,1.666532,-1.077096,0,1.485032,-0.242783,0.309495,0,1.816276,-1.817594,-0.708597,0,0.820769,0.390966,-0.542413,3.101961,3.194647,1.925579,0.994368,0.977986,0.431986,1.216305,1.39113
0.000000000000000000e+00,0.666519,-1.029539,0.425995,1.345468,-0.453216,0.402797,-1.028874,-0.240541,0,1.097878,-0.576936,-1.565381,0,0.623456,-0.762616,1.47772,1.274112,1.010383,-0.092071,1.159605,3.101961,1.249046,0.911779,0.988812,0.902223,0.283342,0.652023,0.724254
0.000000000000000000e+00,0.802495,0.918398,1.738797,0.45858,0.571829,0.326305,-0.203023,-0.012138,2.173076,0.317403,-0.706128,-1.373965,0,0.693704,-0.790833,0.556305,0,0.637483,0.590011,-1.256588,3.101961,0.825448,0.626173,0.988974,0.842101,0.490923,0.572857,0.607196
0.000000000000000000e+00,1.742979,0.749902,-1.401268,0.212274,0.763278,1.471853,-1.209096,1.250277,0,1.874703,0.432322,-0.121711,1.107436,1.144876,0.277799,-0.538291,0,0.492169,-0.587601,1.527511,3.101961,0.640668,0.750672,0.987622,0.674183,1.011985,0.90557,0.729502
0.000000000000000000e+00,0.357234,1.19598,-0.727667,1.28912,1.366641,1.044689,-0.264417,1.302389,2.173076,1.384435,-0.21947,-0.472918,0,1.156466,-0.234671,-0.072867,0,0.954643,-0.560118,-1.267686,3.101961,0.685252,0.794403,0.988424,1.585883,0.805408,1.181088,1.280012
1.000000000000000000e+00,0.988798,-0.714947,-1.586037,1.540448,1.571366,1.079774,-0.646646,-0.397983,2.173076,0.718405,2.572258,0.687888,0,0.823313,-0.863653,-0.613182,2.548224,0.833426,-0.605923,0.611352,0,0.898798,1.871012,0.992736,1.443605,0.285874,1.665018,1.87741
0.000000000000000000e+00,1.16833,-0.723713,-0.486854,0.648298,-0.253615,0.490831,-1.196223,1.08341,2.173076,0.869615,0.751903,1.486289,1.107436,0.643828,0.060249,0.519693,0,0.562027,0.425945,-1.731038,0,1.012995,0.858565,0.990808,0.884795,1.16715,1.101506,1.056989
0.000000000000000000e+00,1.620911,0.739188,-0.830316,0.519937,1.277019,0.676703,-0.785278,0.929294,0,0.424672,0.623682,-1.299063,2.214872,0.369156,0.004724,0.272835,0,0.926894,-1.043988,0.118035,3.101961,0.622413,0.792751,1.203773,1.099721,0.824292,0.735882,0.75625
1.000000000000000000e+00,0.606675,0.5629,-1.442328,0.838221,-0.469023,1.257126,0.58322,0.63104,0,0.757184,2.105998,-0.909017,0,2.24848,-0.277453,1.553719,0,2.328189,0.202748,-0.976357,3.101961,1.19723,0.723403,0.994846,0.833454,0.803078,0.867293,0.733133
1.000000000000000000e+00,1.016067,0.560952,1.312664,0.516256,-1.148711,0.536269,-0.610007,-1.516715,0,0.529172,-0.496312,1.222189,1.107436,1.529311,0.296914,-0.034036,0,0.68008,1.144671,-0.471939,0,0.753253,0.953123,0.980939,0.694838,0.479989,0.644361,0.651142
1.000000000000000000e+00,0.450568,-1.80287,-0.552328,1.331781,-1.160427,1.195657,-0.540691,0.787374,0,0.988594,-0.133989,-1.678566,2.214872,0.72795,-0.872756,-0.89055,2.548224,0.775982,-1.862653,-0.112911,0,1.040695,0.767106,0.98761,0.806758,0.700075,0.75264,0.693192
1.000000000000000000e+00,0.355587,-0.618524,-1.620994,1.085294,0.097979,1.120265,1.010999,1.671603,0,1.139427,0.277873,-0.519524,2.214872,0.502628,0.195876,0.621764,2.548224,0.695171,0.546704,1.020877,0,0.787476,0.724855,0.98537,1.149751,0.689449,0.833748,1.078606
0.000000000000000000e+00,0.565864,-1.818454,0.342211,0.944129,-1.20162,0.61441,-0.914998,0.612191,2.173076,0.699142,-1.486141,1.493501,0,0.608879,-0.322965,-1.296062,0,1.114805,-0.745005,-0.377049,3.101961,0.855826,0.870736,0.996159,0.671145,0.681826,0.644489,0.642189
