@relation sphere
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute res {0,1}

@data
97.0601507,65.54587012,9.398943024,25.57832448,35.13631681,7.490527041,-60.03452955,98.80217349,1
0.981703972,95.60252218,53.1415675,18.52653889,39.52353688,82.02315587,99.55634439,17.69207892,1
27.84120159,-88.63108459,76.13446204,22.04017033,40.61962214,-17.52219457,-22.79474319,-35.53705176,0
-87.83492021,-68.37400495,98.7131889,59.50169764,42.17355847,12.0454364,47.6505142,-44.00084681,1
11.52056587,50.35267051,-8.484337923,10.01081532,-64.10181613,-93.12638603,-92.66391657,-8.090372261,0
27.23964389,3.324175887,-42.57515809,17.77563952,66.23576275,20.70404381,68.62097884,-72.137779,0
4.539309141,87.30263326,-35.32642921,83.58898669,87.72212566,6.103421953,29.55784858,-56.27524948,1
-3.027579072,-7.746075542,56.71799228,28.06296168,81.72623084,4.648058963,76.36952013,61.74201137,0
84.08832541,31.8594469,33.15543972,-48.660947,23.4839025,93.98042951,-32.99089378,-48.89917006,0
57.88919547,66.99135049,-5.622830942,59.2144943,17.92192549,90.35679134,92.37895157,-90.20760433,1
-90.25075158,-1.314268527,-6.288454289,-59.88884988,-67.15755844,-58.92803556,-73.85217366,15.45453115,1
-70.62197132,-14.02771164,-89.2581754,90.05134159,74.70250867,-5.982746604,94.24757906,-46.61086241,1
47.20226612,46.01117463,-40.23544532,-27.58741896,0.544097163,-51.14965306,-30.61429551,-24.7871042,0
75.64838197,-75.73501499,72.02963092,8.081521897,48.138973,42.08971852,-44.19958513,-12.03084683,0
2.521650653,-2.182629822,39.55222249,94.55552783,-1.12111449,-42.79728823,57.26356109,-59.43538603,0
-58.73397398,-14.13292527,-14.149516,-27.79482117,44.28012198,21.03644681,-16.11267211,66.54728746,0
-59.26261751,97.9138016,-73.00854703,68.81697051,68.59199885,10.68605524,79.55878043,-56.88674607,1
13.88330503,56.08226426,41.18229247,-81.17641712,90.78596787,-94.07449305,-49.0474683,-76.55177769,1
55.54001885,-56.49342884,-47.21267597,-78.02416261,-99.30323214,23.42270616,-15.96372534,58.5447353,1
12.65165977,-41.87736154,-53.29286425,-46.73138035,-47.01344365,73.58715949,63.19710833,59.49514624,0
27.86256067,73.20085302,20.84045582,-42.97747743,-94.39649592,36.43798028,-58.83612647,-8.261795682,0
-57.06730795,-50.85172561,78.20852553,-91.37546949,-6.792154007,-42.58965781,53.49463625,-2.4993839,1
-60.60516882,-88.53053817,-76.87266361,24.77801521,8.111127377,-45.11676924,60.89595022,-23.64253317,0
-84.53394963,60.07703301,70.37739414,48.62384664,-57.64946903,60.60289674,-95.81972354,-51.75332644,1
-81.84278536,-79.31805493,35.78811018,-69.97859653,-55.70635743,-74.17439736,-10.18088094,-93.34605031,1
62.1127076,-65.48398117,9.999096028,96.6915135,-56.37145032,16.84050454,-60.52343192,-4.85363912,0
-59.55176715,-6.467310248,-86.72670063,67.87810943,24.68156393,-76.91214585,-12.3036556,-35.35784442,0
-73.64118731,84.04088218,-88.74043276,-48.84828591,-62.57676652,-90.97483199,89.5931754,-65.31616879,1
8.381208887,52.75048445,0.137009976,-55.12064903,78.4209815,-78.07583645,-90.7678204,-55.92790457,1
61.86172187,1.626595167,-67.20696771,-71.29880494,60.07544295,74.09802016,52.25328811,-76.43208921,1
-81.93538963,-95.25619127,96.23351434,-58.23535595,7.811781246,66.17811333,-72.47204284,4.002401476,1
52.37222339,-71.4625447,45.77322387,18.63443856,-67.15264701,-80.13229437,-16.93522439,-62.637327,1
-66.9139199,-40.86838619,78.13035236,-2.010395834,35.98580911,-76.30114802,43.71847975,-44.89877797,0
11.22301826,-85.56168977,-56.24617397,-46.90736735,-63.05107409,-11.90160623,53.61092676,3.43463315,0
-77.50211118,-24.81201795,16.61455534,-5.326214995,-97.1457443,-68.02919771,-65.74404312,-65.15422927,1
-70.78381476,86.49124687,-65.62216839,82.08416431,-84.66983721,-5.935208215,-61.8035779,42.65328213,1
-87.1614834,-70.58310427,28.46366869,95.6573312,-91.60296509,67.86830456,-34.47220065,8.730034794,1
-0.741813177,46.33433597,96.15732868,69.21170246,-4.668785377,77.15990323,-37.4282185,5.060146913,0
54.76339775,-73.27587195,93.29363439,-58.61888625,8.823196552,31.29227341,99.04983536,4.840534132,1
-43.28642301,61.99074343,-66.15318444,80.10821016,-39.35125128,53.13696616,92.27102485,-2.438230415,1
78.29161733,11.55448409,-21.14597867,-75.32934195,92.02814752,-15.04017401,21.31547804,-92.5175847,1
52.44042895,-63.79769009,69.15933235,25.77019918,20.42397052,55.1572678,-37.51586342,8.543819138,0
-6.137864369,-45.30334322,8.692111672,-5.989039277,-79.02343042,-85.3410903,49.90543814,-97.67001179,1
-89.68475228,-99.99252785,-74.92263315,9.346103175,-92.80271832,-81.59642779,-35.83074833,-42.78700496,1
25.74420235,73.84795412,-74.18454755,11.74275422,43.27843765,62.56966554,-65.56213828,71.36699116,1
14.37486586,73.62146977,12.32436251,-79.97558898,-0.951709949,-87.0466814,-93.32993846,-92.52474998,1
-93.66567808,-77.86157444,-39.82956707,-72.53537108,34.83764302,29.84470375,-97.94211817,-55.25589109,1
-6.528686873,40.89004057,-54.84562353,-57.07395781,65.07827347,32.52970541,-26.27369366,-32.52486921,0
14.37505222,46.45850214,14.8382471,-15.72385942,72.67218762,-9.84736004,12.87835381,82.59161049,0
-80.06606571,22.01687597,63.12956799,-97.84041941,75.66584771,-1.305062832,-96.34194998,-12.10190602,1
-49.0967585,29.43208357,30.74917803,-40.57464842,87.17107168,-66.56223526,75.8591741,-81.12859186,1
-10.91186458,10.45918337,63.40219705,-71.54279558,62.48984941,-85.24314013,99.25322568,-71.45859722,1
83.08955854,-85.05989935,53.96100823,86.06822669,-45.81163564,56.98757546,-97.34480877,-30.936956,1
-75.0790719,29.80364099,44.20495465,14.62872702,-42.54167072,52.22452163,-10.54381403,69.71420288,0
-61.09025637,34.61574347,-69.18352472,-60.53924559,-52.38117883,-96.7257699,91.67162051,50.05090185,1
5.868589853,-97.64034642,-62.63189111,18.10558682,-80.82955769,62.65964342,51.8043124,2.97151322,1
-34.468281,90.87835084,-8.513016917,65.13593649,-61.12074941,81.25697306,-43.65018756,19.68515691,1
1.897691807,-83.88973584,0.764039093,67.08826436,51.00710902,87.9586087,9.689295008,69.5780786,1
-16.83773074,20.08896455,-41.67174306,64.50189409,36.93944496,-90.14889214,90.60502737,-68.42923323,1
-71.1696047,-79.58190081,-54.89367799,-35.68745772,-9.335560503,12.68144744,30.29669278,56.78990037,0
-5.916350858,-30.67998772,32.37154731,-61.79495466,14.28752298,-61.41750619,74.92067975,-48.14456404,0
41.18511788,95.67226408,81.97369801,13.52964281,30.01685024,82.83808443,61.34920937,-23.60237324,1
25.66876225,86.09237436,-90.61528047,8.001836019,-65.27699064,-99.82456021,81.91967567,35.10509697,1
7.407355723,-6.137144168,-76.23353003,7.813641427,-64.53315432,23.62263045,-9.459933856,-19.35594641,0
-93.51160009,7.438150188,-91.11633415,-77.50825081,14.79824529,54.70631334,-82.9581451,71.82359017,1
-41.77171257,-9.104746625,86.47301629,24.47513251,47.79178719,-43.88179717,-57.92506499,21.46999097,0
78.66187596,93.00141963,-6.87460544,-28.13613367,40.34749511,88.47540365,16.08710226,-76.57022384,1
-91.23284072,-23.70596847,66.03726046,-41.84747161,-32.53548296,-95.8414173,78.35939332,48.89621444,1
55.40748394,37.47630969,-98.02127892,-69.03908041,-31.56175645,-99.11919018,-1.279786181,-7.572479818,1
-26.38314015,-75.12796248,78.4850057,-2.660953454,-26.91195328,56.66009344,-60.3090703,-48.12674004,0
-58.66585619,-24.30035383,-15.14074275,84.51841519,-63.75907747,-75.2953255,66.07444315,25.47002411,1
-18.76808404,61.8540131,50.44370148,-67.14889437,44.47595811,71.23060083,74.3970045,5.805204671,0
7.914979996,33.92003389,64.88333669,-55.02782616,-14.12823965,16.45189811,29.37910173,73.23322926,0
97.4264036,-91.39726973,-9.05804267,-48.41489515,91.92694368,-2.799369143,-27.54203446,-25.87276801,1
22.93764163,-66.87462089,13.99180709,-35.27356854,-38.47984126,-29.10651426,80.00100135,56.02622602,0
-23.84420565,58.70444232,63.79588667,3.185626666,-13.25097158,-36.27324895,11.0352559,65.04901697,0
-71.92900408,-4.577612099,50.7364266,6.379197697,-80.65455396,30.50936984,-92.7218365,-88.78583911,1
-23.12769637,4.722112301,-99.3710227,32.00051329,99.15109613,5.18579181,-68.83526691,-45.76455633,1
67.22290142,-43.69892303,91.58113084,7.686564623,23.79796603,51.42387473,-95.08328445,40.21518457,1
-40.8721532,66.67849276,17.9036502,26.43194435,-80.8241486,54.43864612,20.1219374,44.72475579,0
-91.47199972,-28.03012109,-86.06575251,32.06536308,-2.224601037,-43.44351973,-93.43908187,-43.5230524,1
83.54022839,-22.40395014,-55.568289,-38.47706044,19.91185396,88.94593313,96.13573674,-84.38423787,1
-46.9333199,-85.91501005,-46.72625364,79.53681081,-81.32080294,32.22595923,-40.20623546,84.42878007,1
-72.47912951,-97.45483939,1.250732137,-57.39555094,23.90239435,72.55540428,-53.43091789,66.24027951,1
79.34799696,37.79158876,-97.10903473,13.6373363,-77.08422713,5.456816611,91.21393412,73.19109208,1
-45.90052583,84.42915276,85.74750021,46.90731974,-37.15233694,-34.75752397,20.12334865,79.88310062,1
37.69722621,20.52364072,91.8533225,-77.07313249,-16.35570219,19.7641356,97.23141682,-95.54306288,1
-68.11024966,-59.16752689,56.1568961,86.58695547,35.21742879,65.43962652,56.21904525,-31.59905148,1
-85.86762942,33.5362958,-47.35401751,37.38338356,18.77984182,-80.93566337,92.42041817,69.71554771,1
-13.09914223,49.96823659,-55.04741257,-32.01850718,-27.3024105,40.81849662,72.53484808,58.58461918,0
-67.28308392,-57.49777859,-57.98258622,-90.19929924,-37.22483901,47.02056066,89.89789727,36.46008601,1
50.78775366,39.53869454,-79.83452045,44.78453641,32.37667906,-86.95684313,-52.06766827,33.28020184,0
-63.86890643,39.53570681,-96.00459399,15.02763323,64.84938332,-4.10545055,-23.95723835,-26.46265154,0
-87.00358304,-50.82260641,-33.43372598,-15.4889744,-28.98077795,-27.80094261,-5.054290738,63.71027888,0
-16.42348166,-93.56173084,-61.41992401,-25.43898503,-61.6704181,-62.24622533,70.2502929,19.74063897,1
-62.87122381,26.77561616,92.7124448,-9.750148194,-77.01791451,47.63794121,-87.78213972,91.13046662,1
-60.35639043,15.00877326,90.74578609,51.80838162,83.52811098,41.13970634,95.4763374,-39.12407148,1
48.85955651,-3.758939592,73.5793839,29.417525,54.52715653,41.71982694,57.84301286,-64.40926125,0
-38.29709259,59.98236403,-21.65743956,38.74725672,-94.05864741,45.65361719,5.310653365,21.80446024,0
-94.0656915,-79.51821067,16.59214272,-60.87038328,-83.99511895,-62.17549673,-91.08301505,-31.19653929,1
-66.61680498,81.45878281,-60.66248602,-46.44629229,-97.88680371,-63.63174103,-4.868857096,-11.55202961,1
74.5012463,64.71141817,-73.71988225,-20.39912094,-66.65020519,-39.04699082,-76.88836478,59.67014633,1
46.08545748,-48.45829018,97.17832549,-24.33332118,80.01359037,-5.903250781,86.51066641,17.84753155,1
62.58244882,42.66654845,94.19949238,-9.757203696,-87.04523574,26.55210941,44.12875069,98.85670277,1
11.39193618,89.70512558,29.40287994,26.6595385,-84.41611546,-10.47476274,-47.03362142,5.367354329,0
-31.9787723,-93.84558099,-37.67571518,8.545331937,-94.26789951,30.32625905,-95.74680123,-87.35442701,1
-72.00165805,-76.41528246,7.293917455,35.88589894,10.37749333,-90.34001475,41.45979685,-71.16571645,1
60.0269611,71.77066472,91.16776783,30.43702132,-68.78546982,47.30259802,24.07001148,-1.751401144,1
-76.42238079,57.43615932,66.99079636,98.50099991,-22.92838012,-3.978243799,-72.33284192,-1.845606692,1
-70.73885551,65.26001317,28.05132405,-99.33277281,64.24449734,-79.88555986,-51.33172388,-50.0302392,1
-64.30994904,-88.74525031,11.42116379,-81.57259036,-77.4316601,-47.25358871,61.55069604,-75.14103738,1
5.254657051,-0.020183115,65.02442307,-23.83567908,-67.38881081,-98.94068124,-14.79587715,10.59652548,0
-7.004446694,33.86230742,44.80806067,-64.07451485,18.9339305,-68.60070273,83.11975571,-99.62971025,1
17.79598151,-5.807037173,-29.89046997,-84.20422559,-90.77299361,99.01461275,99.41165983,81.70591706,1
-12.32867629,-17.27159684,89.89835579,-58.2778912,-26.60882988,99.60580585,63.23790695,-76.12094566,1
-54.35537021,-97.2073544,33.29611365,7.686650328,34.50218728,48.45993986,26.18682067,-84.49332774,0
4.938193228,77.37646304,-16.66869225,38.00562241,35.6263183,88.26947646,47.46572473,68.89624146,0
18.8226765,51.71325428,-94.41730023,57.91849692,-32.60461447,-64.07625835,-93.06740913,2.431892325,1
-47.30929508,-54.96027359,-9.228291195,53.71979426,-40.02905509,7.101659903,-27.69895301,10.7333751,0
-57.52169158,70.84322436,21.74307825,-0.479539199,40.90604368,87.99028489,-69.99555371,-58.14661221,1
-10.81278848,30.85879226,-29.12569357,-77.46282849,37.12076769,-79.50587647,39.5871545,68.11197698,0
3.404729922,-47.5218479,50.58902904,86.04310381,0.998254466,53.93325783,65.59335549,61.45309146,0
4.288465616,-75.14663754,42.98467498,82.39766059,59.12216277,-47.10101381,-65.35014822,-46.87269735,1
82.67238065,-11.27733876,-91.58075555,84.6581695,5.62618609,16.0987543,-86.06564075,-29.38885551,1
79.36387529,-50.91062463,25.02028075,72.52328736,19.84983103,-25.98230743,38.8083122,95.4032397,1
64.12666502,-54.07655813,16.5553934,15.77004482,36.25392394,14.73545158,-41.9882739,-86.43253071,0
90.87203711,-97.19422275,29.64246792,0.385860725,-46.33839884,-30.33558047,-97.7237393,-15.78274403,1
91.85033701,-72.24916458,71.58906227,-86.62983662,-55.28528357,32.37515922,-61.56304862,-26.22239693,1
-17.12269222,-91.50426007,-34.84407401,98.28862332,67.43848516,-77.69429622,-65.0222924,-84.81062001,1
63.45057036,-51.71623322,-82.18493352,57.67496657,27.20751677,-92.08736021,-87.71603952,-62.35637246,1
-24.9790133,-16.76521727,-48.66244619,-16.37887678,84.9119887,-24.82734037,26.06413646,93.67031642,0
-96.88359105,26.99939298,83.12422869,17.7381328,-80.35326171,-77.3570485,12.6199044,-32.26440209,1
-88.06399831,29.61054152,82.70359038,43.16221026,80.97973989,43.95846797,-61.51478398,82.75919721,1
63.18520137,-83.55809354,-18.61724332,-81.59671613,-72.22066128,18.28055819,80.67441609,-8.360475184,1
43.7693895,-35.10137425,20.29485242,24.66945938,76.60346048,59.54198755,66.98062753,62.63294157,0
42.36113309,-91.48607538,29.32998929,50.23064818,-81.86719222,-17.59911542,-22.06450656,56.70961739,0
18.94545744,-80.34777127,-50.09283262,64.50594438,-19.60706166,-66.50743382,47.8580523,-81.85077666,1
31.27711758,15.90018003,44.98239857,-22.62476896,-66.65061316,50.21830948,32.08613554,-83.57592502,0
-20.70820769,3.459258928,-8.351481247,-43.48046206,-84.3429115,-72.0594474,2.80003794,-49.93476672,0
-48.50528682,96.97002719,-41.94114252,-82.75824901,31.71770089,-97.62758365,-93.77479289,-87.18532785,1
-30.27216137,-93.26163678,91.06394925,-84.60068604,35.77615194,-76.12581504,-64.54136794,99.91752177,1
-0.036700127,70.69123597,-99.20892899,61.64677959,95.1634694,-2.476142836,5.504214442,-12.75180433,1
62.93516933,40.51939856,30.00872539,-90.02674432,-29.51421084,-84.26836952,38.23986576,67.92807286,1
57.02911433,61.66978092,27.35364092,-37.07352619,80.75457206,96.67352415,-58.52569494,-76.16162804,1
98.08246746,43.38120985,-44.11414358,24.25581623,-47.41879428,-97.54780165,-75.79437269,85.95982534,1
-22.69147013,-61.10821984,-28.74288244,19.23726823,94.90930886,-64.8281382,17.7862156,29.9739115,0
20.76279437,-6.042744205,82.69274018,-31.41212501,86.69396499,-52.65243244,89.0738313,45.38969676,1
75.30003906,-38.35191202,-60.7213547,69.27280336,15.93621142,71.51465863,58.87165326,74.74993673,1
62.70643999,92.08815081,83.09759876,74.5386408,67.77499862,-31.15183064,17.70607309,-29.61532211,1
56.23393929,-62.85497044,0.153460592,99.06722272,-46.63249423,-80.72572982,23.54443461,-45.81854201,1
-75.04978273,46.78727107,82.26748055,67.72698596,59.34252975,-15.55990698,99.7820766,95.33681215,1
-87.78273111,-25.27184567,17.8677299,-25.88388785,-55.9831048,-53.72472683,-20.32280849,-87.38853951,0
-67.97546686,53.29741632,-8.719886787,-67.0622805,33.16234979,92.96090954,-39.1148731,-25.78716403,0
-46.19036197,84.70028318,-11.97234063,41.39871932,-96.81489379,1.738067604,-46.70350036,26.38427361,0
1.622021451,-33.41912653,-78.90133643,74.6088269,-97.33422538,71.07606867,-66.00679439,-88.82344208,1
69.84939876,-35.97795868,32.31014421,3.160397759,-93.95189982,23.13485962,87.40066784,57.4155849,1
28.7404102,98.82605982,-92.01351833,6.368493881,45.4101329,78.38907107,-48.53111163,-84.08203651,1
-82.61298415,-89.34324988,30.57535955,42.83941974,-51.7807423,-46.92093952,58.57096798,29.22283668,1
63.36787762,43.14668675,-26.47316919,-60.65624735,-31.6037801,64.44101452,48.80865452,38.51749288,0
-15.00876131,-39.35311756,30.24986007,-70.8188886,-21.11703961,-5.616446943,1.883301368,20.65940185,0
-5.466565238,-8.33272976,73.29550582,-83.4515373,-46.7420089,84.48801142,-48.30147947,60.12670458,1
76.15598246,88.26593154,-90.7269184,-7.362015942,-82.43010684,32.69671985,36.23885657,-44.50466546,1
71.55896877,53.55419191,73.06487714,-47.21812262,93.05870735,-18.03509295,-12.34665282,-63.52055603,1
6.680419713,84.717436,-63.26664511,-32.3431363,87.38906014,-26.45713377,20.12441359,-91.18803149,1
-39.29983634,87.53382381,93.07476266,-18.43329415,89.62146735,-6.98807507,58.64407051,33.38057587,1
-46.1307152,18.31413555,-63.55773645,-6.825265466,7.652560084,-53.22662884,46.61147976,-55.11806308,0
15.72033078,3.173612236,44.91219854,79.23897645,-54.42638239,-67.35717676,28.09891141,-6.275112192,0
10.05574443,-22.04595649,36.2826538,7.71932232,-91.37245294,-18.93916368,46.33297542,35.05450093,0
-77.14135128,88.69291529,15.53162162,-19.9856719,-24.20556398,-71.27136001,59.25283553,36.15351378,0
72.85671283,-30.68762034,73.55438567,30.18426138,72.47190776,42.43651048,58.44856375,-70.43183567,1
-37.55946266,20.99695594,-5.486049337,-1.00265988,-53.36546593,34.99170196,-72.04554326,0.050547528,0
-58.87430434,26.10045797,18.85741549,-97.10846176,24.03534435,-12.91376952,-79.10968768,12.39733945,0
-34.41128524,-23.58069002,8.855540542,23.1180304,85.85753682,-48.93359277,14.1187469,-18.28289915,0
-31.25785262,60.12652616,-93.78331371,99.53850577,-45.0848416,-72.12499308,-53.90329151,-86.39041781,1
80.17383405,-9.000874554,7.620431483,2.607963054,39.58029239,-64.26066875,27.42959863,-74.01335552,0
-75.49694169,-83.05778029,-74.57387395,-56.85967778,12.91495095,3.923445063,-40.35848845,-44.52677257,1
5.053164845,-60.46362229,-47.03120043,-75.49541896,69.82581378,-54.73427502,-81.88471888,-0.433844077,1
-8.105340057,39.29538318,70.85912255,86.31163901,-80.95604639,21.33225265,-82.53646573,-24.47920322,1
-36.78702797,96.5948238,-59.68485906,27.80945301,-84.01619711,-12.77230464,-9.39667883,3.1216217,0
26.21545056,11.70715418,-16.45252408,93.28964867,13.91373497,-30.42827728,88.28500603,50.94169414,0
-17.21348201,34.06973635,-97.52403372,16.72166687,24.32521553,-57.26191994,-17.66106322,-71.13923175,0
-11.25103069,-44.78844799,-55.0586217,42.55587304,86.95655447,-65.36613646,-13.67537508,50.70855347,0
-85.06273856,-4.931142392,47.14277267,79.98706589,10.43203048,0.989104206,10.36851682,-52.94805735,0
84.20195521,-20.57421522,47.79722625,17.2427769,-66.57830082,-12.2915305,77.30909929,-68.85844642,1
-14.48340201,-98.4170565,-72.55798143,-10.97827559,-70.9383205,-71.99909668,95.67810883,82.51732102,1
-19.95012202,97.49103537,-22.16583869,-73.9709733,87.68830763,96.14318858,23.86237721,39.94360495,1
-16.25151823,-7.901368965,-11.87528729,54.60863548,21.79747087,-30.12826701,95.05860822,45.24695261,0
28.18311095,-73.77545613,49.99014798,75.98553182,-71.61029809,-84.74277416,57.48956671,44.18743489,1
-24.44718741,-1.209829559,-12.44195414,7.130406011,-53.54080817,-45.3011703,49.95043343,-66.43463189,0
56.45189553,13.57677605,45.5316143,2.093324171,-66.67553184,-80.90433297,-18.30964083,-77.18210275,0
17.82479276,92.97084765,16.50240867,86.37131986,49.43811233,74.95846679,-67.66515504,-45.54074499,1
70.83674119,50.03456498,-35.78119461,-45.73501832,96.0703724,-54.71544897,-81.28878073,94.16150962,1
-63.70701116,82.37540838,8.10030602,-57.34826265,-64.45729316,-22.44949768,14.99403041,79.533753,1
-17.0373436,24.81424357,-82.53402302,40.32731177,-35.27048848,25.43903978,99.50951627,-25.50611098,0
-23.03461951,-95.17222658,90.13666154,-81.79395031,-86.06615222,-59.06261617,-29.13050358,-77.61170695,1
96.78984789,46.19054442,-17.0422954,-45.07606357,94.87319385,-6.036613767,40.25820605,92.55131033,1
76.7525578,-65.0386859,-22.66735242,65.68962466,-83.15031027,73.57315851,70.66103164,-64.66260702,1
79.54995598,-90.65067906,-61.12223777,-92.74805374,-62.76109679,49.71673137,87.9503577,8.330866296,1
4.106584585,22.25244006,-76.61651794,-46.70164066,60.97543214,-17.27415447,-66.99576233,57.03079401,0
-57.2857083,-33.86289719,19.31116138,64.23739403,97.36058772,66.08612197,-56.73898423,2.861414465,1
80.54205063,49.51123533,85.0903368,-77.1347395,78.76476495,-97.52007274,86.15382288,-38.76696481,1
84.6037614,-35.77058772,-54.84741168,-29.97133246,4.092248475,83.74474877,-23.9308804,17.57412016,0
-46.6350632,5.012417986,34.0889635,-45.61812896,-98.14566092,-71.48126486,-86.92680457,-49.42028802,1
96.79955969,43.29336931,21.32270097,67.63890132,-68.06503454,60.51105051,-68.63564173,63.44452527,1
49.2426209,-63.04662351,18.46697573,16.45655663,37.77521599,60.0735815,-14.53619195,-51.60858156,0
-52.05525052,97.05832965,-68.42817732,42.74448101,55.13024266,47.94448131,3.154661737,-86.66822704,1
-57.71697944,-74.73502238,-93.87246897,76.42026,-28.34440936,34.39398439,-7.336335371,-35.88893551,1
44.9367311,93.00836783,87.12418814,-69.63276919,-64.86926792,57.46113332,-18.39498385,-19.67226278,1
46.70996213,-57.28192781,-24.31514899,-47.97024182,53.57901744,-22.45352699,65.27266084,29.47609144,0
71.79229094,65.3210551,65.7157842,69.66676424,3.256148864,-45.17565305,16.72210363,19.50521756,0
-8.80633608,56.23247541,-55.99665596,-44.36524613,-27.44556085,19.89092876,51.57915593,-33.44942654,0
8.865518043,-97.32449866,67.16491443,86.52021176,78.9982413,84.12491512,-1.769350822,32.37840708,1
84.29758306,-19.96280885,26.18845525,38.12501019,-64.60104439,-85.24297313,11.60954081,73.66434735,1
52.94996924,6.343509234,-89.88670781,28.78307285,-2.762727474,-65.32832418,7.542307225,22.85328737,0
50.15566403,-93.41516106,-16.24340318,61.78438432,-82.48323986,3.062106761,95.18239719,-50.64183866,1
56.52427757,72.65245007,-57.81122562,35.15985786,-88.43729204,38.6555104,78.5120478,-90.99293827,1
-3.244483873,17.21766268,40.46310756,69.83548695,94.98466498,-96.02212709,-45.14008755,-48.50167522,1
53.89233499,84.60493573,-52.19547861,93.85534243,-28.88154632,47.75200756,-66.78733189,-56.40309373,1
-19.68073612,-26.6542259,7.275747023,-36.92679855,58.93936928,-1.632154694,19.13479238,30.1713629,0
80.06915982,98.38545176,-49.59032937,68.93452651,66.91269668,-95.81638571,-92.51991666,-16.09652599,1
-37.64719093,86.8389204,12.12200024,-9.72055974,86.56558462,-77.86210294,-83.61638976,-49.65279458,1
28.1705397,-42.48996636,-84.83643332,73.7221845,60.87326241,-34.78111217,-77.41777777,-46.69277885,1
-34.89081311,-20.17140285,-80.42300252,29.52507935,76.49868972,-60.94334957,68.54604641,-36.8409254,0
-56.01170353,-20.3666285,-49.03615588,79.68235426,-28.63062707,-34.92225727,-53.31636275,20.47566359,0
-66.56383928,-83.71857538,41.22553394,-23.83817171,13.79372288,-79.07282089,-51.65685005,-56.40437382,1
-36.66754875,-68.98377359,33.70804581,-15.13508759,-10.98727797,59.49361368,-20.43237464,-17.80804781,0
0.123342968,-1.206703382,61.89266952,37.53650073,90.09722452,67.51631054,-24.5196741,38.56436134,0
-23.73248648,62.39396849,33.25298433,34.57971322,58.85121057,1.132911124,18.92661507,62.6189074,0
66.21565637,79.49162456,18.28234382,80.44824015,23.10753329,-92.56327344,77.67984001,-76.71561698,1
-40.02648283,38.9411848,-26.99981808,65.89665759,-4.333889218,85.20535369,24.10036457,-7.0215869,0
-59.49885151,77.8085349,-79.1211461,-92.61667802,53.3053638,-40.17356565,63.55307936,-61.0533457,1
-58.10070753,49.91155034,-79.2061569,-12.43670215,-67.63479552,20.64969624,37.29135787,-9.583751879,0
-50.47805295,74.76102257,-86.39909264,-80.90819802,-20.93546789,-11.96035644,-9.082356781,80.91097021,1
-59.20741444,84.0078672,-47.3713478,-42.42011304,17.60998522,99.17425056,13.8605892,-20.97682317,1
-58.15392076,-89.80393059,-92.18838079,31.05940367,96.59796163,-41.0656753,48.07775192,12.31862852,1
88.81001183,-78.560418,31.86732644,10.53754619,77.12706651,-32.25267196,72.9184118,-39.44137782,1
21.60132377,-54.42324318,-65.31606346,-68.66879199,98.97628896,-38.88578032,59.49557507,-78.13189034,1
-82.55407822,-64.21033255,6.330469981,66.00767391,-17.16086508,-14.92865723,21.35695742,-68.18811999,0
43.93565421,31.47602,-65.23835513,-50.94294718,-5.052165163,-48.01637789,-4.876873286,69.11974592,0
-32.29742211,-16.91268439,-92.99236036,8.327387031,-14.26833383,53.93371907,-43.97996138,-92.88135512,0
17.6746897,-51.80088517,-5.406291649,-70.87756438,-75.0527776,57.09267233,-92.03463787,-9.019288059,1
40.4758115,-69.89183812,8.279365618,69.61397954,28.14536779,1.849316517,5.267213021,-46.75004814,0
-84.8444058,41.56317349,15.604611,58.70368164,9.531358059,-8.192483908,-60.43619761,43.72748723,0
25.33744614,-50.26835579,99.19845498,14.44067002,-65.61716435,74.30158327,-47.78247089,-69.46527207,1
-92.73499443,86.66121336,43.47221331,-24.24638273,-59.38001389,83.42935498,-88.92410813,8.050622223,1
26.41702364,96.85070577,-11.55643509,77.6372531,-42.51915754,-50.5093508,-96.29097404,64.94570178,1
-38.31064233,-98.57908842,-82.23803155,-37.4803425,52.60086973,66.65620185,37.13472296,48.36432331,1
-8.423394753,-98.24075129,-27.50155021,79.0608881,91.23752603,-15.75309636,-75.09112949,-39.23995571,1
99.05750718,61.62669051,-87.19181594,44.93299805,-93.38289531,-35.54443897,-82.09837106,88.28518501,1
29.04423742,43.81169029,85.73669718,85.19109095,41.33090876,58.53263362,40.05396321,-18.57888565,0
3.967906034,-33.17107879,-45.08185999,-62.31217124,-5.47166792,-11.76104128,99.87640747,-46.57241548,0
-98.84138783,-49.81020584,-22.65896477,74.86949313,86.76855962,-0.721516435,76.02282643,98.33712536,1
74.55329072,-21.90973122,-68.45883574,61.2961438,18.4503451,-58.74472808,-88.71742191,-53.98604128,1
52.7474614,-24.98748465,-79.07955284,-43.86986386,65.20166313,33.55773025,42.18330073,87.64800866,1
82.66831032,-77.00257856,5.263068344,-86.47319287,-73.34474536,-88.81392109,-88.0944327,-74.0993762,1
-36.55428844,-31.12448592,-26.5274288,-35.78774703,-90.35179068,29.59898987,98.05899974,60.44212812,1
8.427835881,-17.15269199,29.17264772,21.96033428,19.20515649,-20.4730293,-57.10085292,-27.53449334,0
